Year,Month,DayofMonth,DepTime,ArrTime,AirTime,Origin,Dest,Distance,Price,Weather
2008,1,3,1600,1715,75.0,LAX,OAK,337,960.9426427981405,1
2008,1,3,2000,2115,75.0,LAX,OAK,337,1675.4536074744378,0
2008,1,3,1300,1415,75.0,LAX,OAK,337,1988.8764185462012,1
2008,1,3,600,720,80.0,LAX,OAK,337,166.68235612502667,1
2008,1,3,800,915,75.0,LAX,OAK,337,770.0303903333161,1
2008,1,3,1200,1315,75.0,LAX,OAK,337,1574.253026049065,1
2008,1,3,700,815,75.0,LAX,OAK,337,1252.1589805651383,1
2008,1,3,1600,1815,135.0,LAX,PHX,370,1849.8611860548513,0
2008,1,3,1725,1940,135.0,LAX,PHX,370,616.9161751562307,0
2008,1,3,815,1030,135.0,LAX,PHX,370,1786.1619477442582,1
2008,1,3,600,815,135.0,LAX,PHX,370,1496.026150624084,1
2008,1,3,1830,2045,135.0,LAX,PHX,370,405.30816198118555,1
2008,1,3,1905,2115,130.0,LAX,PHX,370,1672.3254582142602,0
2008,1,3,1150,1405,135.0,LAX,PHX,370,786.4508055007688,1
2008,1,3,2040,2250,130.0,LAX,PHX,370,97.2144214488189,1
2008,1,3,1440,1655,135.0,LAX,PHX,370,1406.6173641552705,0
2008,1,3,1005,1220,135.0,LAX,PHX,370,1712.829707594135,0
2008,1,3,920,1135,135.0,LAX,PHX,370,1226.4238680705707,0
2008,1,3,1335,1550,135.0,LAX,PHX,370,1606.3128466267958,0
2008,1,3,635,850,135.0,LAX,PHX,370,483.35205904756674,0
2008,1,3,1720,1835,75.0,LAX,RNO,390,1441.2188626459772,1
2008,1,3,845,1005,80.0,LAX,RNO,390,1445.6141397633144,1
2008,1,3,1400,1520,80.0,LAX,RNO,390,1238.6568404902232,0
2008,1,3,1150,1635,285.0,LAX,SAT,1210,1589.0216888298337,1
2008,1,3,710,835,85.0,LAX,SFO,337,1526.9968280102555,0
2008,1,3,905,1025,80.0,LAX,SFO,337,1570.9553547056023,0
2008,1,3,1955,2115,80.0,LAX,SFO,337,632.5851698198245,1
2008,1,3,1620,1740,80.0,LAX,SFO,337,1086.672318181925,1
2008,1,3,1805,1930,85.0,LAX,SFO,337,398.45849281942435,1
2008,1,3,1430,1550,80.0,LAX,SFO,337,478.9987039648572,0
2008,1,3,1050,1210,80.0,LAX,SFO,337,1567.3955730748653,1
2008,1,3,1245,1405,80.0,LAX,SFO,337,820.2153576879285,1
2008,1,3,1455,1600,65.0,LAX,SJC,308,1870.5947611123486,0
2008,1,3,1525,1630,65.0,LAX,SJC,308,1394.8597342329533,1
2008,1,3,2000,2105,65.0,LAX,SJC,308,678.3234306208424,0
2008,1,3,615,720,65.0,LAX,SJC,308,962.8620816097742,1
2008,1,3,1130,1235,65.0,LAX,SJC,308,1396.564803827536,0
2008,1,3,2035,2140,65.0,LAX,SJC,308,1189.1236838766674,1
2008,1,3,1425,1530,65.0,LAX,SJC,308,1625.9231922648908,1
2008,1,3,910,1015,65.0,LAX,SJC,308,1500.693251684891,1
2008,1,3,1825,1930,65.0,LAX,SJC,308,1957.4194680436567,0
2008,1,3,1930,2035,65.0,LAX,SJC,308,1579.8166568402949,0
2008,1,3,740,850,70.0,LAX,SJC,308,1924.8877686621374,1
2008,1,3,1240,1350,70.0,LAX,SJC,308,1647.8638039218401,1
2008,1,3,1000,1105,65.0,LAX,SJC,308,1342.8740167053184,1
2008,1,3,1700,1805,65.0,LAX,SJC,308,1180.584094065673,0
2008,1,3,1330,1615,165.0,LAX,SLC,590,123.49603493021563,1
2008,1,3,1045,1330,165.0,LAX,SLC,590,605.9120289876421,1
2008,1,3,650,940,170.0,LAX,SLC,590,1834.2498671695298,0
2008,1,3,2010,2255,165.0,LAX,SLC,590,673.5053692654911,1
2008,1,3,1650,1935,165.0,LAX,SLC,590,450.9976130549139,1
2008,1,3,1100,1220,80.0,LAX,SMF,373,492.6902356158415,0
2008,1,3,810,930,80.0,LAX,SMF,373,1862.0107628461044,0
2008,1,3,1910,2025,75.0,LAX,SMF,373,549.0166792803481,0
2008,1,3,610,735,85.0,LAX,SMF,373,429.8869945929873,0
2008,1,3,900,1020,80.0,LAX,SMF,373,994.2612214746405,1
2008,1,3,2125,2245,80.0,LAX,SMF,373,313.84592548154745,0
2008,1,3,1505,1620,75.0,LAX,SMF,373,1208.9617465608762,0
2008,1,3,1350,1510,80.0,LAX,SMF,373,75.65664001476328,0
2008,1,3,1715,1830,75.0,LAX,SMF,373,436.749746900019,0
2008,1,3,2035,2155,80.0,LAX,SMF,373,1164.8578236652534,0
2008,1,3,1655,2225,330.0,LAX,STL,1593,409.4874106179714,0
2008,1,3,1345,1600,135.0,LAX,TUS,451,1260.7546556449402,1
2008,1,3,1850,2105,135.0,LAX,TUS,451,848.9187322366133,0
2008,1,3,725,940,135.0,LAX,TUS,451,1328.4829788144486,1
2008,1,3,1655,1910,135.0,LAX,TUS,451,917.7628130902133,0
2008,1,3,1040,1300,140.0,LAX,TUS,451,1310.6166966333037,0
2008,1,3,2040,2300,140.0,LAX,TUS,451,574.0132709313085,0
2008,1,3,1910,1915,5.0,LBB,ABQ,289,308.95645362448215,1
2008,1,3,1745,1850,65.0,LBB,AUS,341,745.4983973056417,0
2008,1,3,655,800,65.0,LBB,AUS,341,1158.2103746309326,1
2008,1,3,840,940,60.0,LBB,DAL,293,1676.0742703256103,0
2008,1,3,1010,1110,60.0,LBB,DAL,293,1642.6953887179195,0
2008,1,3,1340,1440,60.0,LBB,DAL,293,1927.99316421234,0
2008,1,3,1640,1740,60.0,LBB,DAL,293,1927.4849084120376,1
2008,1,3,615,715,60.0,LBB,DAL,293,982.7226000116439,1
2008,1,3,1815,1915,60.0,LBB,DAL,293,560.5380494672295,1
2008,1,3,1525,1625,60.0,LBB,DAL,293,555.6450515270449,0
2008,1,3,2010,2110,60.0,LBB,DAL,293,454.5953043675632,0
2008,1,3,915,915,0.0,LBB,ELP,295,582.324740511139,1
2008,1,3,1155,1210,15.0,LBB,LAS,775,700.984803551936,0
2008,1,3,1550,1900,190.0,LIT,BWI,912,885.5622617704068,1
2008,1,3,705,810,65.0,LIT,DAL,296,253.40378046151184,0
2008,1,3,1500,1605,65.0,LIT,DAL,296,143.28831598942344,1
2008,1,3,1705,1810,65.0,LIT,DAL,296,1944.5692776560693,0
2008,1,3,1235,1340,65.0,LIT,DAL,296,1555.5363661249578,0
2008,1,3,1100,1205,65.0,LIT,DAL,296,141.59807372615364,1
2008,1,3,1950,2055,65.0,LIT,DAL,296,1025.7498094633006,0
2008,1,3,805,910,65.0,LIT,DAL,296,270.15349969687475,1
2008,1,3,1405,1530,85.0,LIT,HOU,393,118.02856378611253,0
2008,1,3,1310,1440,90.0,LIT,LAS,1295,278.01778057245485,1
2008,1,3,1035,1215,100.0,LIT,MDW,544,1687.2258171655212,1
2008,1,3,730,945,135.0,LIT,PHX,1136,1529.5557542154008,1
2008,1,3,1815,1920,65.0,LIT,STL,296,372.41637245721444,0
2008,1,3,640,745,65.0,LIT,STL,296,1648.704487810809,0
2008,1,3,1130,1135,5.0,MAF,ABQ,332,707.5651818254572,0
2008,1,3,735,835,60.0,MAF,AUS,294,1974.1450861607318,0
2008,1,3,1830,1925,55.0,MAF,AUS,294,1582.2405673659152,0
2008,1,3,1535,1635,60.0,MAF,DAL,319,1891.942942821657,0
2008,1,3,1805,1905,60.0,MAF,DAL,319,880.2592570163696,1
2008,1,3,1945,2045,60.0,MAF,DAL,319,1895.7754791521393,1
2008,1,3,915,1015,60.0,MAF,DAL,319,1525.384084149422,0
2008,1,3,630,730,60.0,MAF,DAL,319,669.6279727138049,1
2008,1,3,1305,1405,60.0,MAF,DAL,319,393.47240028961727,1
2008,1,3,705,820,75.0,MAF,HOU,441,1928.1350421239747,1
2008,1,3,1450,1605,75.0,MAF,HOU,441,1352.9173831530763,0
2008,1,3,1730,1750,20.0,MAF,LAS,796,1382.0288760668655,0
2008,1,3,1850,2000,70.0,MCI,ABQ,718,1524.3885015592336,1
2008,1,3,850,1000,70.0,MCI,ABQ,718,62.258346045788095,0
2008,1,3,810,935,85.0,MCI,BNA,491,1671.957693860822,0
2008,1,3,1150,1310,80.0,MCI,BNA,491,1484.4426925292823,0
2008,1,3,2115,2235,80.0,MCI,BNA,491,1228.8164279176676,0
2008,1,3,1710,1835,85.0,MCI,BNA,491,1558.2620018896482,0
2008,1,3,645,1005,200.0,MCI,BWI,967,1556.882345781907,0
2008,1,3,1350,1710,200.0,MCI,BWI,967,1007.7399844205135,0
2008,1,3,1930,2250,200.0,MCI,BWI,967,1218.4717344953158,1
2008,1,3,725,900,95.0,MCI,DAL,461,1039.910787537303,0
2008,1,3,910,1040,90.0,MCI,DAL,461,1685.1904244704447,0
2008,1,3,1235,1405,90.0,MCI,DAL,461,573.4273228789832,1
2008,1,3,1910,2040,90.0,MCI,DAL,461,661.2136816986635,1
2008,1,3,1605,1735,90.0,MCI,DAL,461,989.8340957644815,1
2008,1,3,2100,2230,90.0,MCI,DAL,461,201.5168426865443,0
2008,1,3,1055,1145,50.0,MCI,DEN,533,841.2620655151036,0
2008,1,3,1855,1940,45.0,MCI,DEN,533,158.6928686100426,1
2008,1,3,1440,1525,45.0,MCI,DEN,533,1626.0524195849118,0
2008,1,3,630,720,50.0,MCI,DEN,533,1190.061616852927,1
2008,1,3,1010,1230,140.0,MCI,IND,451,657.868908484487,1
2008,1,3,1850,2110,140.0,MCI,IND,451,1696.8526304988366,1
2008,1,3,1420,1535,75.0,MCI,LAS,1140,1527.631406785726,0
2008,1,3,1210,1320,70.0,MCI,LAS,1140,1600.4007508226548,1
2008,1,3,1725,1835,70.0,MCI,LAS,1140,1278.3568059520437,1
2008,1,3,655,810,75.0,MCI,LAS,1140,1935.0653729292312,0
2008,1,3,900,1010,70.0,MCI,LAS,1140,469.0076684389142,1
2008,1,3,2020,2130,70.0,MCI,LAS,1140,1905.210493744698,0
2008,1,3,1720,1905,105.0,MCI,LAX,1363,1754.2379699315202,0
2008,1,3,635,820,105.0,MCI,LAX,1363,606.2276223576675,1
2008,1,3,1455,1640,105.0,MCI,LAX,1363,443.6057582464287,1
2008,1,3,1025,1205,100.0,MCI,LAX,1363,1804.115374287277,1
2008,1,3,1850,2225,215.0,MCI,MCO,1072,431.2933827785694,0
2008,1,3,1245,1625,220.0,MCI,MCO,1072,88.2456687373138,0
2008,1,3,705,1050,225.0,MCI,MCO,1072,57.4549459410898,0
2008,1,3,1545,1705,80.0,MCI,MDW,405,498.32794873979606,1
2008,1,3,2100,2215,75.0,MCI,MDW,405,470.65747101861274,0
2008,1,3,835,955,80.0,MCI,MDW,405,360.6365588590863,1
2008,1,3,1805,1925,80.0,MCI,MDW,405,1392.1103833186785,1
2008,1,3,1010,1130,80.0,MCI,MDW,405,1649.7886214486552,1
2008,1,3,615,735,80.0,MCI,MDW,405,1815.356755338305,1
2008,1,3,715,835,80.0,MCI,MDW,405,1975.7184594094385,1
2008,1,3,1330,1450,80.0,MCI,MDW,405,1059.5698863489138,0
2008,1,3,1630,1750,80.0,MCI,MDW,405,1621.1777554367027,0
2008,1,3,1430,1545,75.0,MCI,MDW,405,1779.975459205771,0
2008,1,3,1215,1335,80.0,MCI,MDW,405,296.0954934518485,0
2008,1,3,1935,2055,80.0,MCI,MDW,405,361.503127144997,1
2008,1,3,900,1100,120.0,MCI,OAK,1489,1671.5397196289343,0
2008,1,3,1530,1735,125.0,MCI,OAK,1489,1661.8793737362912,1
2008,1,3,620,730,70.0,MCI,OKC,313,1186.684639234388,1
2008,1,3,1120,1225,65.0,MCI,OKC,313,1518.0010411290111,1
2008,1,3,2125,2235,70.0,MCI,OKC,313,994.9588756238655,0
2008,1,3,1700,1810,70.0,MCI,OKC,313,1439.3036657272082,1
2008,1,3,1230,1425,115.0,MCI,PDX,1481,149.50059103579267,1
2008,1,3,640,845,125.0,MCI,PHX,1044,1958.3315373163216,0
2008,1,3,1635,1830,115.0,MCI,PHX,1044,1265.4392842196332,0
2008,1,3,2025,2220,115.0,MCI,PHX,1044,1935.0422327647145,1
2008,1,3,1045,1240,115.0,MCI,PHX,1044,1271.0906214325353,0
2008,1,3,1655,1830,95.0,MCI,SAN,1333,1700.9006850451428,0
2008,1,3,755,935,100.0,MCI,SAN,1333,501.45093065618374,0
2008,1,3,1430,1640,130.0,MCI,SEA,1489,1717.2236814740713,0
2008,1,3,1850,2045,115.0,MCI,SMF,1442,1785.2574845136198,0
2008,1,3,625,720,55.0,MCI,STL,237,107.91993537062282,0
2008,1,3,1450,1545,55.0,MCI,STL,237,101.65512434818896,0
2008,1,3,2020,2115,55.0,MCI,STL,237,1648.9871612645156,0
2008,1,3,905,1000,55.0,MCI,STL,237,955.4676065074591,1
2008,1,3,1835,1930,55.0,MCI,STL,237,1006.3238218541359,1
2008,1,3,1200,1255,55.0,MCI,STL,237,1856.182424857748,1
2008,1,3,1405,1740,215.0,MCI,TPA,1048,636.6504182322852,0
2008,1,3,805,1135,210.0,MCI,TPA,1048,1976.431008134545,0
2008,1,3,1440,1535,55.0,MCI,TUL,223,1209.1074129595863,0
2008,1,3,1030,1125,55.0,MCI,TUL,223,708.3006408100185,0
2008,1,3,1810,1905,55.0,MCI,TUL,223,100.63042031295639,0
2008,1,3,1245,1455,130.0,MCO,ABQ,1552,491.7048152789587,0
2008,1,3,805,1015,130.0,MCO,ABQ,1552,1175.9429941859187,0
2008,1,3,1955,2235,160.0,MCO,ALB,1073,458.4333437315535,0
2008,1,3,1300,1540,160.0,MCO,ALB,1073,1787.0314314390935,0
2008,1,3,830,1110,160.0,MCO,ALB,1073,784.1945179530212,0
2008,1,3,1300,1500,120.0,MCO,AUS,993,976.8798707164026,0
2008,1,3,1645,1920,155.0,MCO,BDL,1050,485.43188878311645,1
2008,1,3,1030,1305,155.0,MCO,BDL,1050,104.48350415459585,0
2008,1,3,725,1005,160.0,MCO,BDL,1050,1864.7432737774197,0
2008,1,3,715,750,35.0,MCO,BHM,478,867.7135811867038,1
2008,1,3,1655,1730,35.0,MCO,BHM,478,1126.1036867126054,1
2008,1,3,1255,1330,35.0,MCO,BHM,478,1276.1932359036641,0
2008,1,3,1015,1115,60.0,MCO,BNA,616,1766.453516007989,0
2008,1,3,1845,1940,55.0,MCO,BNA,616,1178.6058236592353,1
2008,1,3,1400,1500,60.0,MCO,BNA,616,380.8790801144301,1
2008,1,3,1715,1815,60.0,MCO,BNA,616,1023.5259510592105,1
2008,1,3,630,725,55.0,MCO,BNA,616,472.31905458096514,1
2008,1,3,650,925,155.0,MCO,BUF,1011,560.267446090344,1
2008,1,3,1445,1720,155.0,MCO,BUF,1011,148.05432279497637,1
2008,1,3,1910,2145,155.0,MCO,BUF,1011,1826.98107803007,1
2008,1,3,640,845,125.0,MCO,BWI,787,549.4440171204192,0
2008,1,3,930,1135,125.0,MCO,BWI,787,1250.6468248130107,1
2008,1,3,2005,2210,125.0,MCO,BWI,787,1933.5844135211394,0
2008,1,3,720,925,125.0,MCO,BWI,787,781.5707867158595,0
2008,1,3,1710,1920,130.0,MCO,BWI,787,1839.158111852312,0
2008,1,3,1755,2005,130.0,MCO,BWI,787,854.557540816054,1
2008,1,3,1335,1540,125.0,MCO,BWI,787,1636.9882841365938,0
2008,1,3,1500,1705,125.0,MCO,BWI,787,1543.4941449959433,0
2008,1,3,1025,1230,125.0,MCO,BWI,787,297.0999405385844,1
2008,1,3,1520,1745,145.0,MCO,CLE,895,1304.1212577655099,1
2008,1,3,1110,1335,145.0,MCO,CLE,895,1086.9894437951348,0
2008,1,3,710,925,135.0,MCO,CMH,802,1257.9399549589234,1
2008,1,3,1910,2125,135.0,MCO,CMH,802,134.79171813873984,0
2008,1,3,1330,1545,135.0,MCO,CMH,802,1332.9197043112345,0
2008,1,3,1525,1740,135.0,MCO,DEN,1545,1610.6626784237187,0
2008,1,3,700,910,130.0,MCO,DEN,1545,1962.7469406667565,0
2008,1,3,1055,1335,160.0,MCO,DTW,957,1606.9383042615198,1
2008,1,3,1625,1905,160.0,MCO,DTW,957,670.641033204898,0
2008,1,3,2055,2155,60.0,MCO,FLL,178,338.1120406257474,1
2008,1,3,1850,1950,60.0,MCO,FLL,178,1617.9978033163745,0
2008,1,3,1325,1425,60.0,MCO,FLL,178,463.34802034800856,1
2008,1,3,950,1050,60.0,MCO,FLL,178,697.0676023159606,1
2008,1,3,715,810,55.0,MCO,FLL,178,102.91101793858392,0
2008,1,3,1700,1800,60.0,MCO,FLL,178,1302.6727275750093,0
2008,1,3,615,755,100.0,MCO,HOU,848,412.63349872949124,0
2008,1,3,1420,1600,100.0,MCO,HOU,848,1682.0137074770385,0
2008,1,3,1040,1220,100.0,MCO,HOU,848,301.10132739655046,0
2008,1,3,1740,1920,100.0,MCO,HOU,848,755.6881924122955,0
2008,1,3,2045,2225,100.0,MCO,HOU,848,1089.755750467297,1
2008,1,3,800,1010,130.0,MCO,IAD,758,1048.7376764878854,1
2008,1,3,1220,1425,125.0,MCO,IAD,758,915.0793058698276,1
2008,1,3,1140,1405,145.0,MCO,IND,828,1675.4596365803802,1
2008,1,3,1840,2105,145.0,MCO,IND,828,1766.526669707119,0
2008,1,3,2030,2255,145.0,MCO,ISP,972,1605.5903415979512,0
2008,1,3,1550,1815,145.0,MCO,ISP,972,1390.3593995476565,1
2008,1,3,845,1110,145.0,MCO,ISP,972,1995.4768912623579,1
2008,1,3,1100,1330,150.0,MCO,ISP,972,943.7443628720735,0
2008,1,3,1840,2105,145.0,MCO,ISP,972,384.9555465558133,1
2008,1,3,1355,1620,145.0,MCO,ISP,972,621.2735929862714,1
2008,1,3,1610,1705,55.0,MCO,JAN,587,1863.2955755794558,0
2008,1,3,1015,1230,135.0,MCO,LAS,2039,568.3888559383566,1
2008,1,3,1155,1400,125.0,MCO,MCI,1072,169.19003154422944,1
2008,1,3,1620,1825,125.0,MCO,MCI,1072,742.1644850280325,0
2008,1,3,630,830,120.0,MCO,MCI,1072,584.4651441053037,1
2008,1,3,1705,1855,110.0,MCO,MDW,989,224.4100143386093,0
2008,1,3,1805,1955,110.0,MCO,MDW,989,1625.8975716346276,1
2008,1,3,615,805,110.0,MCO,MDW,989,1859.8344519814411,1
2008,1,3,935,1125,110.0,MCO,MDW,989,1572.5722797903943,1
2008,1,3,820,1010,110.0,MCO,MDW,989,933.5138843915203,0
2008,1,3,1510,1700,110.0,MCO,MDW,989,1929.7554500348817,1
2008,1,3,1210,1355,105.0,MCO,MDW,989,1068.3691415186472,1
2008,1,3,2105,2250,105.0,MCO,MDW,989,1523.879499188209,0
2008,1,3,1235,1525,170.0,MCO,MHT,1142,1252.440911138171,0
2008,1,3,1745,2035,170.0,MCO,MHT,1142,732.8255990899423,0
2008,1,3,630,915,165.0,MCO,MHT,1142,1408.7309225197478,1
2008,1,3,2045,2330,165.0,MCO,MHT,1142,1143.2599939407328,0
2008,1,3,1035,1325,170.0,MCO,MHT,1142,1087.1190089771464,1
2008,1,3,1630,1725,55.0,MCO,MSY,550,64.01053455591821,1
2008,1,3,735,830,55.0,MCO,MSY,550,690.8803002425872,1
2008,1,3,1030,1125,55.0,MCO,MSY,550,754.0813272735495,0
2008,1,3,1920,2015,55.0,MCO,MSY,550,1503.9953033692207,1
2008,1,3,945,1135,110.0,MCO,ORF,655,396.8608960697908,0
2008,1,3,1500,1650,110.0,MCO,ORF,655,1876.016382610484,1
2008,1,3,1715,1950,155.0,MCO,PHL,861,1502.8343061608382,0
2008,1,3,1415,1645,150.0,MCO,PHL,861,354.47671648080205,1
2008,1,3,1115,1340,145.0,MCO,PHL,861,765.9664810207526,1
2008,1,3,920,1145,145.0,MCO,PHL,861,514.4246697276826,1
2008,1,3,1250,1520,150.0,MCO,PHL,861,1047.9959196034488,0
2008,1,3,2105,2330,145.0,MCO,PHL,861,1399.6834019842981,0
2008,1,3,1505,1740,155.0,MCO,PHL,861,962.8751225351868,1
2008,1,3,1620,1920,180.0,MCO,PHX,1848,883.4887346144862,1
2008,1,3,2035,2255,140.0,MCO,PIT,834,145.20294695008047,1
2008,1,3,930,1145,135.0,MCO,PIT,834,1194.5651546222816,1
2008,1,3,1225,1440,135.0,MCO,PIT,834,1289.1845977284156,1
2008,1,3,2115,2355,160.0,MCO,PVD,1073,1184.3699319497848,0
2008,1,3,1430,1705,155.0,MCO,PVD,1073,245.53533057281854,0
2008,1,3,950,1230,160.0,MCO,PVD,1073,1564.0389530423697,1
2008,1,3,1755,2035,160.0,MCO,PVD,1073,1363.7425291206882,0
2008,1,3,635,915,160.0,MCO,PVD,1073,1021.810623726569,0
2008,1,3,1145,1425,160.0,MCO,PVD,1073,1069.281826884524,0
2008,1,3,710,845,95.0,MCO,RDU,534,1019.2777205997875,0
2008,1,3,2000,2140,100.0,MCO,RDU,534,1755.6588794303618,0
2008,1,3,955,1130,95.0,MCO,RDU,534,517.1538399445378,1
2008,1,3,1540,1720,100.0,MCO,RDU,534,471.08815709165617,0
2008,1,3,955,1045,50.0,MCO,RSW,133,336.3497951300234,0
2008,1,3,2105,2150,45.0,MCO,RSW,133,1206.041342798634,1
2008,1,3,1315,1405,50.0,MCO,RSW,133,792.7317534105094,1
2008,1,3,1755,1845,50.0,MCO,RSW,133,1573.0427171532308,1
2008,1,3,1030,1235,125.0,MCO,SAT,1040,1098.6238716505752,0
2008,1,3,1505,1710,125.0,MCO,SAT,1040,197.8567869220407,1
2008,1,3,945,1155,130.0,MCO,SDF,718,1154.6813964963426,0
2008,1,3,1425,1635,130.0,MCO,SDF,718,1147.0857131378505,1
2008,1,3,1250,1425,95.0,MCO,STL,880,1818.9673480943384,1
2008,1,3,745,925,100.0,MCO,STL,880,1808.81821249145,0
2008,1,3,2035,2210,95.0,MCO,STL,880,295.6592323462701,0
2008,1,3,1535,1710,95.0,MCO,STL,880,1083.8206761876063,0
2008,1,3,910,1115,125.0,MDW,ABQ,1121,216.0116953440291,1
2008,1,3,1550,1800,130.0,MDW,ABQ,1121,1946.7247949077505,0
2008,1,3,1020,1305,165.0,MDW,ALB,717,258.31451797233854,1
2008,1,3,1925,2215,170.0,MDW,ALB,717,84.23129227224382,1
2008,1,3,745,1030,165.0,MDW,AUS,972,303.4371878115021,1
2008,1,3,1905,2150,165.0,MDW,AUS,972,654.1299093052435,1
2008,1,3,1900,2200,180.0,MDW,BDL,777,1384.626057363216,0
2008,1,3,845,1140,175.0,MDW,BDL,777,607.9894866585687,0
2008,1,3,1350,1645,175.0,MDW,BDL,777,1900.1248547008174,0
2008,1,3,1015,1155,100.0,MDW,BHM,570,807.909983211661,1
2008,1,3,1945,2125,100.0,MDW,BHM,570,749.0009713465412,0
2008,1,3,1755,1915,80.0,MDW,BNA,395,897.1090137182074,0
2008,1,3,1030,1145,75.0,MDW,BNA,395,1069.1887003312245,0
2008,1,3,800,920,80.0,MDW,BNA,395,1374.5504411037805,0
2008,1,3,1210,1325,75.0,MDW,BNA,395,841.4681710169198,1
2008,1,3,1540,1700,80.0,MDW,BNA,395,1260.7932287945312,0
2008,1,3,2035,2155,80.0,MDW,BNA,395,1860.52482111282,0
2008,1,3,1925,2045,80.0,MDW,BNA,395,1101.0903669250658,1
2008,1,3,2110,2225,75.0,MDW,BNA,395,854.0651699038024,1
2008,1,3,615,730,75.0,MDW,BNA,395,1720.2433098565793,1
2008,1,3,820,1040,140.0,MDW,BUF,468,189.70873863775003,1
2008,1,3,1255,1515,140.0,MDW,BUF,468,1065.7986904268655,1
2008,1,3,1955,2215,140.0,MDW,BUF,468,668.2387517673784,1
2008,1,3,1950,2235,165.0,MDW,BWI,611,879.4903016697239,0
2008,1,3,1300,1545,165.0,MDW,BWI,611,445.3781628595544,0
2008,1,3,1515,1800,165.0,MDW,BWI,611,1521.552106794441,0
2008,1,3,1715,2000,165.0,MDW,BWI,611,544.5662950911667,0
2008,1,3,850,1135,165.0,MDW,BWI,611,272.7567765319983,0
2008,1,3,1035,1320,165.0,MDW,BWI,611,614.6165173979609,1
2008,1,3,2125,5,160.0,MDW,BWI,611,947.2456046227982,0
2008,1,3,600,845,165.0,MDW,BWI,611,1428.8704880849562,0
2008,1,3,1825,2035,130.0,MDW,CLE,307,1584.2028608522155,0
2008,1,3,2105,2310,125.0,MDW,CLE,307,359.02373772698763,1
2008,1,3,820,1025,125.0,MDW,CLE,307,693.0289042370275,0
2008,1,3,1135,1345,130.0,MDW,CLE,307,1551.1844648208273,0
2008,1,3,1410,1620,130.0,MDW,CLE,307,1693.3480299512585,1
2008,1,3,600,805,125.0,MDW,CLE,307,1905.7803637543955,0
2008,1,3,1600,1815,135.0,MDW,CLE,307,652.4984884946834,0
2008,1,3,1055,1300,125.0,MDW,CMH,284,963.3772479325432,1
2008,1,3,2000,2205,125.0,MDW,CMH,284,1727.6831093852156,1
2008,1,3,2135,2335,120.0,MDW,CMH,284,1133.7185151204778,1
2008,1,3,900,1105,125.0,MDW,CMH,284,1469.0595363373375,1
2008,1,3,615,815,120.0,MDW,CMH,284,818.1552725369618,1
2008,1,3,1620,1825,125.0,MDW,CMH,284,431.13518120497656,1
2008,1,3,1325,1530,125.0,MDW,CMH,284,584.8187769385646,0
2008,1,3,1730,1935,125.0,MDW,CMH,284,1436.1513433921218,0
2008,1,3,2025,2155,90.0,MDW,DEN,895,1299.6797690237868,0
2008,1,3,1220,1355,95.0,MDW,DEN,895,1575.26474138069,1
2008,1,3,930,1105,95.0,MDW,DEN,895,937.3722674777603,0
2008,1,3,630,805,95.0,MDW,DEN,895,1538.5734586295187,0
2008,1,3,1425,1600,95.0,MDW,DEN,895,1882.949752124618,0
2008,1,3,1705,1845,100.0,MDW,DEN,895,447.9949105072495,1
2008,1,3,1200,1405,125.0,MDW,DTW,229,1393.9701155340563,0
2008,1,3,800,1000,120.0,MDW,DTW,229,314.702445988209,0
2008,1,3,1825,2030,125.0,MDW,DTW,229,442.51749884037514,1
2008,1,3,1610,1820,130.0,MDW,DTW,229,1085.0677510909632,0
2008,1,3,955,1200,125.0,MDW,DTW,229,92.86345647123089,1
2008,1,3,1405,1610,125.0,MDW,DTW,229,1256.6569871027193,1
2008,1,3,600,805,125.0,MDW,DTW,229,249.5055248383241,1
2008,1,3,2125,2325,120.0,MDW,DTW,229,724.4362158895357,1
2008,1,3,1305,1700,235.0,MDW,FLL,1166,1085.8469475059642,0
2008,1,3,1735,2130,235.0,MDW,FLL,1166,877.4719740705494,1
2008,1,3,925,1325,240.0,MDW,FLL,1166,1366.4590878318759,1
2008,1,3,1955,2350,235.0,MDW,FLL,1166,1176.069122320161,0
2008,1,3,630,1030,240.0,MDW,FLL,1166,632.3201673498145,1
2008,1,3,640,925,165.0,MDW,HOU,937,1283.4669188296862,1
2008,1,3,2015,2300,165.0,MDW,HOU,937,164.11777158717655,1
2008,1,3,820,1105,165.0,MDW,HOU,937,1548.3350420271472,0
2008,1,3,1415,1700,165.0,MDW,HOU,937,432.2415111527982,0
2008,1,3,1115,1400,165.0,MDW,HOU,937,167.86903058163387,0
2008,1,3,1710,1955,165.0,MDW,HOU,937,1760.3477041893984,0
2008,1,3,2110,2350,160.0,MDW,IAD,577,640.3797063472315,1
2008,1,3,1650,1930,160.0,MDW,IAD,577,1013.0849891927325,0
2008,1,3,1405,1650,165.0,MDW,IAD,577,1561.9342355643812,1
2008,1,3,1150,1435,165.0,MDW,IAD,577,131.7593476331338,1
2008,1,3,1915,2155,160.0,MDW,IAD,577,1608.15996789708,1
2008,1,3,640,915,155.0,MDW,IAD,577,1633.8129014549766,0
2008,1,3,1655,1850,115.0,MDW,IND,162,1782.2224511485222,0
2008,1,3,2105,2255,110.0,MDW,IND,162,804.0588128531466,1
2008,1,3,1255,1445,110.0,MDW,IND,162,1591.537742482861,1
2008,1,3,715,905,110.0,MDW,IND,162,1601.000373613671,1
